locus_tag	ftype	length_bp	gene	EC_number	COG	product
JS511_04051	gene	1539	aldB			
JS511_04051	CDS	1539	aldB	1.2.1.-	COG1012	Aldehyde dehydrogenase B
JS511_04052	gene	627	dsbA			
JS511_04052	CDS	627	dsbA		COG0526	Thiol:disulfide interchange protein DsbA
JS511_04053	gene	987	srkA			
JS511_04053	CDS	987	srkA	2.7.11.1	COG2334	Stress response kinase A
JS511_04054	gene	270	yihD			
JS511_04054	CDS	270	yihD		COG3084	Protein YihD
JS511_04055	gene	585	mobA			
JS511_04055	CDS	585	mobA	2.7.7.77	COG0746	Molybdenum cofactor guanylyltransferase
JS511_04056	gene	528	mobB			
JS511_04056	CDS	528	mobB		COG1763	Molybdopterin-guanine dinucleotide biosynthesis adapter protein
JS511_04057	gene	546	hemG			
JS511_04057	CDS	546	hemG	1.3.5.3	COG4635	Protoporphyrinogen IX dehydrogenase [menaquinone]
JS511_04058	gene	1452	trkH			
JS511_04058	CDS	1452	trkH		COG0168	Trk system potassium uptake protein TrkH
JS511_04059	gene	615	yigZ			
JS511_04059	CDS	615	yigZ		COG1739	IMPACT family member YigZ
JS511_04060	gene	1332	pepQ			
JS511_04060	CDS	1332	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
JS511_04061	gene	2190	fadB			
JS511_04061	CDS	2190	fadB		COG1024	Fatty acid oxidation complex subunit alpha
JS511_04062	gene	1164	fadA			
JS511_04062	CDS	1164	fadA	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadA
JS511_04063	gene	702	fre			
JS511_04063	CDS	702	fre	1.5.1.41	COG0543	NAD(P)H-flavin reductase
JS511_04064	gene	1494	ubiD			
JS511_04064	CDS	1494	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
JS511_04065	gene	489	rfaH			
JS511_04065	CDS	489	rfaH		COG0250	Transcription antitermination protein RfaH
JS511_04066	gene	783	tatD			
JS511_04066	CDS	783	tatD	3.1.11.-	COG0084	3'-5' ssDNA/RNA exonuclease TatD
JS511_04067	gene	777	tatC			
JS511_04067	CDS	777	tatC		COG0805	Sec-independent protein translocase protein TatC
JS511_04068	gene	516	tatB			
JS511_04068	CDS	516	tatB		COG1826	Sec-independent protein translocase protein TatB
JS511_04069	gene	270	tatA			
JS511_04069	CDS	270	tatA		COG1826	Sec-independent protein translocase protein TatA
JS511_04070	gene	1641	ubiB			
JS511_04070	CDS	1641	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
JS511_04071	gene	606	ubiJ_2			
JS511_04071	CDS	606	ubiJ_2		COG3165	Ubiquinone biosynthesis accessory factor UbiJ
JS511_04072	gene	756	ubiE			
JS511_04072	CDS	756	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
JS511_04073	gene	1428				
JS511_04073	CDS	1428				hypothetical protein
JS511_04074	gene	762	udp			
JS511_04074	CDS	762	udp	2.4.2.3	COG2820	Uridine phosphorylase
JS511_04075	gene	813				
JS511_04075	CDS	813				hypothetical protein
JS511_04076	gene	1134				
JS511_04076	CDS	1134				hypothetical protein
JS511_04077	gene	258				
JS511_04077	CDS	258				hypothetical protein
JS511_04078	gene	2262	metE			
JS511_04078	CDS	2262	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
JS511_04079	gene	954	metR			
JS511_04079	CDS	954	metR			HTH-type transcriptional regulator MetR
JS511_04080	gene	900	bioP			
JS511_04080	CDS	900	bioP		COG0697	Biotin transporter
JS511_04081	gene	801	yigL			
JS511_04081	CDS	801	yigL	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YigL
JS511_04082	gene	1023	pldB			
JS511_04082	CDS	1023	pldB	3.1.1.5	COG2267	Lysophospholipase L2
JS511_04083	gene	621	rhtB			
JS511_04083	CDS	621	rhtB		COG1280	Homoserine/homoserine lactone efflux protein
JS511_04084	gene	621	rhtC_2			
JS511_04084	CDS	621	rhtC_2		COG1280	Threonine efflux protein
JS511_04085	gene	1836	recQ			
JS511_04085	CDS	1836	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
JS511_04086	gene	870	pldA			
JS511_04086	CDS	870	pldA	3.1.1.32	COG2829	Phospholipase A1
JS511_04087	gene	468				
JS511_04087	CDS	468				hypothetical protein
JS511_04088	gene	891	rarD			
JS511_04088	CDS	891	rarD		COG2962	Protein RarD
JS511_04089	gene	849				
JS511_04089	CDS	849				hypothetical protein
JS511_04090	gene	492				
JS511_04090	CDS	492				hypothetical protein
JS511_04091	gene	951	corA			
JS511_04091	CDS	951	corA		COG0598	Magnesium transport protein CorA
JS511_04092	gene	765				
JS511_04092	CDS	765				hypothetical protein
JS511_04093	gene	903	salL			
JS511_04093	CDS	903	salL	2.5.1.94	COG1912	Adenosyl-chloride synthase
JS511_04094	gene	2163	uvrD			
JS511_04094	CDS	2163	uvrD	3.6.4.12	COG0210	DNA helicase II
JS511_04095	gene	717	yigB			
JS511_04095	CDS	717	yigB	3.1.3.104	COG1011	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
JS511_04096	gene	897	xerC_3			
JS511_04096	CDS	897	xerC_3		COG4973	Tyrosine recombinase XerC
JS511_04097	gene	708				
JS511_04097	CDS	708				hypothetical protein
JS511_04098	gene	825	dapF			
JS511_04098	CDS	825	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
JS511_04099	gene	204				
JS511_04099	CDS	204				hypothetical protein
JS511_04100	gene	321	cyaY			
JS511_04100	CDS	321	cyaY		COG1965	Iron-sulfur cluster assembly protein CyaY
JS511_04101	gene	2547	cyaA			
JS511_04101	CDS	2547	cyaA	4.6.1.1	COG3072	Adenylate cyclase
JS511_04102	gene	963	hemC			
JS511_04102	CDS	963	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
JS511_04103	gene	741	hemD			
JS511_04103	CDS	741	hemD	4.2.1.75	COG1587	Uroporphyrinogen-III synthase
JS511_04104	gene	1200	hemX			
JS511_04104	CDS	1200	hemX		COG2959	Protein HemX
JS511_04105	gene	1197	hemY			
JS511_04105	CDS	1197	hemY		COG3071	Protein HemY
JS511_04106	gene	1656				
JS511_04106	CDS	1656		3.1.6.-	COG3119	N-acetylgalactosamine-6-O-sulfatase
JS511_04107	gene	1236	chuR_2			
JS511_04107	CDS	1236	chuR_2	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
JS511_04108	gene	77				
JS511_04108	tRNA	77				tRNA-Pro(tgg)
JS511_04109	gene	87				
JS511_04109	tRNA	87				tRNA-Leu(cag)
JS511_04110	gene	76				
JS511_04110	tRNA	76				tRNA-His(gtg)
JS511_04111	gene	77				
JS511_04111	tRNA	77				tRNA-Arg(ccg)
JS511_04112	gene	1386	yifK			
JS511_04112	CDS	1386	yifK		COG1113	putative transport protein YifK
JS511_04113	gene	741	wecG			
JS511_04113	CDS	741	wecG	2.4.1.180	COG1922	UDP-N-acetyl-D-mannosaminuronic acid transferase
JS511_04114	gene	1353	wzyE			
JS511_04114	CDS	1353	wzyE			putative ECA polymerase
JS511_04115	gene	1080	wecF			
JS511_04115	CDS	1080	wecF	2.4.1.325		TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase
JS511_04116	gene	1251	wzxE			
JS511_04116	CDS	1251	wzxE		COG2244	Lipid III flippase
JS511_04117	gene	1131	wecE			
JS511_04117	CDS	1131	wecE	2.6.1.59	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase
JS511_04118	gene	675	wecD			
JS511_04118	CDS	675	wecD	2.3.1.210	COG0454	dTDP-fucosamine acetyltransferase
JS511_04119	gene	1263	wecC			
JS511_04119	CDS	1263	wecC	1.1.1.336	COG0677	UDP-N-acetyl-D-mannosamine dehydrogenase
JS511_04120	gene	1131	wecB			
JS511_04120	CDS	1131	wecB	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
JS511_04121	gene	1047	wzzE			
JS511_04121	CDS	1047	wzzE		COG3765	ECA polysaccharide chain length modulation protein
JS511_04122	gene	1104	wecA			
JS511_04122	CDS	1104	wecA	2.7.8.33	COG0472	Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
JS511_04123	gene	1260	rho			
JS511_04123	CDS	1260	rho	3.6.4.-	COG1158	Transcription termination factor Rho
JS511_04124	gene	330	trxA			
JS511_04124	CDS	330	trxA		COG0526	Thioredoxin 1
JS511_04125	gene	1266	rhlB			
JS511_04125	CDS	1266	rhlB	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlB
JS511_04126	gene	1485	gppA			
JS511_04126	CDS	1485	gppA	3.6.1.40	COG0248	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
JS511_04127	gene	2022	rep			
JS511_04127	CDS	2022	rep	3.6.4.12	COG0210	ATP-dependent DNA helicase Rep
JS511_04128	gene	450				
JS511_04128	CDS	450				hypothetical protein
JS511_04129	gene	282	ppiC			
JS511_04129	CDS	282	ppiC	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
JS511_04130	gene	1476	ilvC			
JS511_04130	CDS	1476	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
JS511_04131	gene	891	gltC_3			
JS511_04131	CDS	891	gltC_3			HTH-type transcriptional regulator GltC
JS511_04132	gene	1548	ilvA			
JS511_04132	CDS	1548	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
JS511_04133	gene	1851	ilvD			
JS511_04133	CDS	1851	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
JS511_04134	gene	930	ilvE			
JS511_04134	CDS	930	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
JS511_04135	gene	264	ilvM			
JS511_04135	CDS	264	ilvM	2.2.1.6	COG3978	Acetolactate synthase isozyme 2 small subunit
JS511_04136	gene	1647	ilvG			
JS511_04136	CDS	1647	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
JS511_04137	gene	1521	comM			
JS511_04137	CDS	1521	comM		COG0606	Competence protein ComM
JS511_04138	gene	339				
JS511_04138	CDS	339				hypothetical protein
JS511_04139	gene	840	hdfR_3			
JS511_04139	CDS	840	hdfR_3			HTH-type transcriptional regulator HdfR
JS511_04140	gene	76				
JS511_04140	tRNA	76				tRNA-Trp(cca)
JS511_04141	gene	77				
JS511_04141	tRNA	77				tRNA-Asp(gtc)
JS511_04142	gene	111				
JS511_04142	rRNA	111				5S ribosomal RNA
JS511_04143	gene	2901				
JS511_04143	rRNA	2901				23S ribosomal RNA
JS511_04144	gene	1590	purH			
JS511_04144	CDS	1590	purH		COG0138	Bifunctional purine biosynthesis protein PurH
JS511_04145	gene	1290	purD			
JS511_04145	CDS	1290	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
JS511_04146	gene	1326	zraR			
JS511_04146	CDS	1326	zraR		COG2204	Transcriptional regulatory protein ZraR
JS511_04147	gene	1389	zraS			
JS511_04147	CDS	1389	zraS	2.7.13.3		Sensor protein ZraS
JS511_04148	gene	129				
JS511_04148	CDS	129				hypothetical protein
JS511_04149	gene	426	zraP			
JS511_04149	CDS	426	zraP		COG3678	Zinc resistance-associated protein
JS511_04150	gene	636				
JS511_04150	CDS	636				hypothetical protein
JS511_04151	gene	273	hupA			
JS511_04151	CDS	273	hupA			DNA-binding protein HU-alpha
JS511_04152	gene	591				
JS511_04152	CDS	591			COG3068	putative protein
JS511_04153	gene	672	nfi			
JS511_04153	CDS	672	nfi	3.1.21.7	COG1515	Endonuclease V
JS511_04154	gene	1065	hemE			
JS511_04154	CDS	1065	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
JS511_04155	gene	774	nudC			
JS511_04155	CDS	774	nudC	3.6.1.22	COG2816	NADH pyrophosphatase
JS511_04156	gene	477	rsd			
JS511_04156	CDS	477	rsd		COG3160	Regulator of sigma D
JS511_04157	gene	1896	thiC			
JS511_04157	CDS	1896	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
JS511_04158	gene	636	thiE			
JS511_04158	CDS	636	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
JS511_04159	gene	756	thiF			
JS511_04159	CDS	756	thiF	2.7.7.73	COG0476	Sulfur carrier protein ThiS adenylyltransferase
JS511_04160	gene	201	thiS			
JS511_04160	CDS	201	thiS		COG2104	Sulfur carrier protein ThiS
JS511_04161	gene	771	thiG			
JS511_04161	CDS	771	thiG	2.8.1.10	COG2022	Thiazole synthase
JS511_04162	gene	1134	thiH			
JS511_04162	CDS	1134	thiH	4.1.99.19	COG1060	2-iminoacetate synthase
JS511_04163	gene	540	htrC			
JS511_04163	CDS	540	htrC			Heat shock protein C
JS511_04164	gene	4224	rpoC			
JS511_04164	CDS	4224	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
JS511_04165	gene	4029	rpoB			
JS511_04165	CDS	4029	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
JS511_04166	gene	366	rplL			
JS511_04166	CDS	366	rplL		COG0222	50S ribosomal protein L7/L12
JS511_04167	gene	498	rplJ			
JS511_04167	CDS	498	rplJ		COG0244	50S ribosomal protein L10
JS511_04168	gene	705	rplA			
JS511_04168	CDS	705	rplA		COG0081	50S ribosomal protein L1
JS511_04169	gene	429	rplK			
JS511_04169	CDS	429	rplK		COG0080	50S ribosomal protein L11
JS511_04170	gene	546	nusG			
JS511_04170	CDS	546	nusG		COG0250	Transcription termination/antitermination protein NusG
JS511_04171	gene	384	secE			
JS511_04171	CDS	384	secE		COG0690	Protein translocase subunit SecE
JS511_04172	gene	348	tuf_2			
JS511_04172	CDS	348	tuf_2			Elongation factor Tu
JS511_04173	gene	76				
JS511_04173	tRNA	76				tRNA-Thr(ggt)
JS511_04174	gene	75				
JS511_04174	tRNA	75				tRNA-Gly(tcc)
JS511_04175	gene	85				
JS511_04175	tRNA	85				tRNA-Tyr(gta)
JS511_04176	gene	76				
JS511_04176	tRNA	76				tRNA-Thr(tgt)
JS511_04177	gene	927	coaA_2			
JS511_04177	CDS	927	coaA_2	2.7.1.33	COG1072	Pantothenate kinase
JS511_04178	gene	963	birA			
JS511_04178	CDS	963	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
JS511_04179	gene	1029	murB			
JS511_04179	CDS	1029	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
JS511_04180	gene	858	murI			
JS511_04180	CDS	858	murI	5.1.1.3	COG0796	Glutamate racemase
JS511_04181	gene	1845	btuB_2			
JS511_04181	CDS	1845	btuB_2		COG4206	Vitamin B12 transporter BtuB
JS511_04182	gene	1101	trmA			
JS511_04182	CDS	1101	trmA	2.1.1.-	COG2265	tRNA/tmRNA (uracil-C(5))-methyltransferase
JS511_04183	gene	360	yijD			
JS511_04183	CDS	360	yijD			Inner membrane protein YijD
JS511_04184	gene	705	fabR			
JS511_04184	CDS	705	fabR		COG1309	HTH-type transcriptional repressor FabR
JS511_04185	gene	1401	sthA			
JS511_04185	CDS	1401	sthA	1.6.1.1	COG1249	Soluble pyridine nucleotide transhydrogenase
JS511_04186	gene	918	oxyR_2			
JS511_04186	CDS	918	oxyR_2			Hydrogen peroxide-inducible genes activator
JS511_04187	gene	1374	argH			
JS511_04187	CDS	1374	argH	4.3.2.1	COG0165	Argininosuccinate lyase
JS511_04188	gene	777	argB			
JS511_04188	CDS	777	argB	2.7.2.8	COG0548	Acetylglutamate kinase
JS511_04189	gene	1005	argC			
JS511_04189	CDS	1005	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
JS511_04190	gene	1152	argE_2			
JS511_04190	CDS	1152	argE_2	3.5.1.16	COG0624	Acetylornithine deacetylase
JS511_04191	gene	2652	ppc			
JS511_04191	CDS	2652	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
JS511_04192	gene	1734	eptC			
JS511_04192	CDS	1734	eptC	2.7.-.-	COG2194	Phosphoethanolamine transferase EptC
JS511_04193	gene	852	rhaS_4			
JS511_04193	CDS	852	rhaS_4			HTH-type transcriptional activator RhaS
JS511_04194	gene	342	frwD			
JS511_04194	CDS	342	frwD	2.7.1.202	COG1445	PTS system fructose-like EIIB component 3
JS511_04195	gene	879	bssD			
JS511_04195	CDS	879	bssD	1.97.1.-		Benzylsuccinate synthase activating enzyme
JS511_04196	gene	2298	cutC_2			
JS511_04196	CDS	2298	cutC_2	4.3.99.4	COG1882	Choline trimethylamine-lyase
JS511_04197	gene	321	fryB_2			
JS511_04197	CDS	321	fryB_2	2.7.1.202	COG1445	PTS system fructose-like EIIB component 1
JS511_04198	gene	1080	manP_1			
JS511_04198	CDS	1080	manP_1		COG1299	PTS system mannose-specific EIIBCA component
JS511_04199	gene	2502	fryA_2			
JS511_04199	CDS	2502	fryA_2		COG1080	Multiphosphoryl transfer protein 1
JS511_04200	gene	663	fsaB			
JS511_04200	CDS	663	fsaB	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 2
JS511_04201	gene	1104	gldA			
JS511_04201	CDS	1104	gldA	1.1.1.6	COG0371	Glycerol dehydrogenase
JS511_04202	gene	618				
JS511_04202	CDS	618				hypothetical protein
JS511_04203	gene	906	yijE			
JS511_04203	CDS	906	yijE			putative cystine transporter YijE
JS511_04204	gene	2181	katG			
JS511_04204	CDS	2181	katG	1.11.1.21	COG0376	Catalase-peroxidase
JS511_04205	gene	891	metF			
JS511_04205	CDS	891	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
JS511_04206	gene	1554	yfkN			
JS511_04206	CDS	1554	yfkN		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
JS511_04207	gene	1131				
JS511_04207	CDS	1131				hypothetical protein
JS511_04208	gene	2433	metL			
JS511_04208	CDS	2433	metL		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 2
JS511_04209	gene	1161	metB			
JS511_04209	CDS	1161	metB	2.5.1.48	COG0626	Cystathionine gamma-synthase
JS511_04210	gene	318	metJ			
JS511_04210	CDS	318	metJ		COG3060	Met repressor
JS511_04211	gene	609				
JS511_04211	CDS	609				hypothetical protein
JS511_04212	gene	273				
JS511_04212	CDS	273			COG1662	IS1 family transposase IS1H
JS511_04213	gene	279				
JS511_04213	CDS	279				hypothetical protein
JS511_04214	gene	324				
JS511_04214	CDS	324				hypothetical protein
JS511_04215	gene	1812	rhsC_5			
JS511_04215	CDS	1812	rhsC_5		COG3209	Protein RhsC
JS511_04216	gene	1104	rhsC_6			
JS511_04216	CDS	1104	rhsC_6		COG3209	Protein RhsC
JS511_04217	gene	213	rpmE			
JS511_04217	CDS	213	rpmE		COG0254	50S ribosomal protein L31
JS511_04218	gene	2199	priA			
JS511_04218	CDS	2199	priA	3.6.4.-	COG1198	Primosomal protein N'
JS511_04219	gene	1026	cytR_2			
JS511_04219	CDS	1026	cytR_2		COG1609	HTH-type transcriptional repressor CytR
JS511_04220	gene	855	ftsN			
JS511_04220	CDS	855	ftsN		COG3087	Cell division protein FtsN
JS511_04221	gene	531	hslV			
JS511_04221	CDS	531	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
JS511_04222	gene	1332	hslU			
JS511_04222	CDS	1332	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
JS511_04223	gene	927	menA			
JS511_04223	CDS	927	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
JS511_04224	gene	486	rraA			
JS511_04224	CDS	486	rraA		COG0684	Regulator of ribonuclease activity A
JS511_04225	gene	240	zapB			
JS511_04225	CDS	240	zapB		COG3074	Cell division protein ZapB
JS511_04226	gene	846	glpF			
JS511_04226	CDS	846	glpF		COG0580	Glycerol uptake facilitator protein
JS511_04227	gene	1509	glpK			
JS511_04227	CDS	1509	glpK	2.7.1.30	COG0554	Glycerol kinase
JS511_04228	gene	1122	glpX			
JS511_04228	CDS	1122	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase 1 class 2
JS511_04229	gene	747	fpr			
JS511_04229	CDS	747	fpr	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
JS511_04230	gene	429	uspD			
JS511_04230	CDS	429	uspD		COG0589	Universal stress protein D
JS511_04231	gene	300				
JS511_04231	CDS	300				hypothetical protein
JS511_04232	gene	441				
JS511_04232	CDS	441				hypothetical protein
JS511_04233	gene	600				
JS511_04233	CDS	600				hypothetical protein
JS511_04234	gene	768	tpiA			
JS511_04234	CDS	768	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
JS511_04235	gene	756	cdh			
JS511_04235	CDS	756	cdh	3.6.1.26	COG2134	CDP-diacylglycerol pyrophosphatase
JS511_04236	gene	990	sbp			
JS511_04236	CDS	990	sbp		COG1613	Sulfate-binding protein
JS511_04237	gene	963	pfkA			
JS511_04237	CDS	963	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase isozyme 1
JS511_04238	gene	903	fieF			
JS511_04238	CDS	903	fieF		COG0053	Ferrous-iron efflux pump FieF
JS511_04239	gene	501	cpxP			
JS511_04239	CDS	501	cpxP		COG3678	Periplasmic protein CpxP
JS511_04240	gene	699	cpxR			
JS511_04240	CDS	699	cpxR		COG0745	Transcriptional regulatory protein CpxR
JS511_04241	gene	1374	cpxA			
JS511_04241	CDS	1374	cpxA	2.7.13.3		Sensor histidine kinase CpxA
JS511_04242	gene	675	yiiM			
JS511_04242	CDS	675	yiiM		COG2258	Protein YiiM
JS511_04243	gene	984	kdgT			
JS511_04243	CDS	984	kdgT			2-keto-3-deoxygluconate permease
JS511_04244	gene	621	sodA			
JS511_04244	CDS	621	sodA	1.15.1.1	COG0605	Superoxide dismutase [Mn]
JS511_04245	gene	1035	rhaT			
JS511_04245	CDS	1035	rhaT		COG0697	L-rhamnose-proton symporter
JS511_04246	gene	939	rhaR_4			
JS511_04246	CDS	939	rhaR_4			HTH-type transcriptional activator RhaR
JS511_04247	gene	837	rhaS_5			
JS511_04247	CDS	837	rhaS_5			HTH-type transcriptional activator RhaS
JS511_04248	gene	1470	rhaB			
JS511_04248	CDS	1470	rhaB	2.7.1.5		Rhamnulokinase
JS511_04249	gene	1260	rhaA			
JS511_04249	CDS	1260	rhaA	5.3.1.14	COG4806	L-rhamnose isomerase
JS511_04250	gene	825	rhaD			
JS511_04250	CDS	825	rhaD	4.1.2.19	COG0235	Rhamnulose-1-phosphate aldolase
JS511_04251	gene	315	rhaM			
JS511_04251	CDS	315	rhaM	5.1.3.32	COG3254	L-rhamnose mutarotase
JS511_04252	gene	1395				
JS511_04252	CDS	1395				hypothetical protein
JS511_04253	gene	447	manP_2			
JS511_04253	CDS	447	manP_2		COG1299	PTS system mannose-specific EIIBCA component
JS511_04254	gene	1452	manP_3			
JS511_04254	CDS	1452	manP_3		COG1299	PTS system mannose-specific EIIBCA component
JS511_04255	gene	1071	ysdC_2			
JS511_04255	CDS	1071	ysdC_2	3.4.11.-	COG1363	Putative aminopeptidase YsdC
JS511_04256	gene	1749				
JS511_04256	CDS	1749				hypothetical protein
JS511_04257	gene	681				
JS511_04257	CDS	681				hypothetical protein
JS511_04258	gene	834	fdhD			
JS511_04258	CDS	834	fdhD		COG1526	Sulfur carrier protein FdhD
JS511_04259	gene	588	fdoG_1			
JS511_04259	CDS	588	fdoG_1	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
JS511_04260	gene	2415	fdoG_2			
JS511_04260	CDS	2415	fdoG_2	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
JS511_04261	gene	903	fdoH			
JS511_04261	CDS	903	fdoH		COG0437	Formate dehydrogenase-O iron-sulfur subunit
JS511_04262	gene	636	fdoI			
JS511_04262	CDS	636	fdoI		COG2864	Formate dehydrogenase, cytochrome b556(fdo) subunit
JS511_04263	gene	930	fdhE			
JS511_04263	CDS	930	fdhE		COG3058	Protein FdhE
JS511_04264	gene	129				
JS511_04264	CDS	129				hypothetical protein
JS511_04265	gene	243				
JS511_04265	CDS	243				hypothetical protein
JS511_04266	gene	219				
JS511_04266	CDS	219				hypothetical protein
JS511_04267	gene	279				
JS511_04267	CDS	279				hypothetical protein
JS511_04268	gene	213				
JS511_04268	CDS	213				hypothetical protein
JS511_04269	gene	291				
JS511_04269	CDS	291				hypothetical protein
JS511_04270	gene	312	higB-2_2			
JS511_04270	CDS	312	higB-2_2		COG2026	Toxin HigB-2
JS511_04271	gene	909	nlhH			
JS511_04271	CDS	909	nlhH	3.1.1.1	COG0657	Carboxylesterase NlhH
JS511_04272	gene	1815				
JS511_04272	CDS	1815				hypothetical protein
JS511_04273	gene	942				
JS511_04273	CDS	942				hypothetical protein
JS511_04274	gene	438	dtd			
JS511_04274	CDS	438	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
JS511_04275	gene	873				
JS511_04275	CDS	873				hypothetical protein
JS511_04276	gene	600	yihX			
JS511_04276	CDS	600	yihX	3.1.3.10	COG1011	Alpha-D-glucose 1-phosphate phosphatase YihX
JS511_04277	gene	786	csqR			
JS511_04277	CDS	786	csqR		COG1349	HTH-type transcriptional repressor CsqR
JS511_04278	gene	897	yihV			
JS511_04278	CDS	897	yihV	2.7.1.184		Sulfofructose kinase
JS511_04279	gene	897	yihU			
JS511_04279	CDS	897	yihU	1.1.1.373	COG2084	3-sulfolactaldehyde reductase
JS511_04280	gene	879	yihT			
JS511_04280	CDS	879	yihT	4.1.2.57	COG3684	Sulfofructosephosphate aldolase
JS511_04281	gene	1242	yihS			
JS511_04281	CDS	1242	yihS	5.3.1.31	COG2942	Sulfoquinovose isomerase
JS511_04282	gene	903	yihR			
JS511_04282	CDS	903	yihR		COG2017	putative protein YihR
JS511_04283	gene	876				
JS511_04283	CDS	876				hypothetical protein
JS511_04284	gene	2037	yihQ			
JS511_04284	CDS	2037	yihQ	3.2.1.199	COG1501	Sulfoquinovosidase
JS511_04285	gene	1386	yihP_1			
JS511_04285	CDS	1386	yihP_1		COG2211	Putative 2,3-dihydroxypropane-1-sulfonate exporter
JS511_04286	gene	1404	yihP_2			
JS511_04286	CDS	1404	yihP_2		COG2211	Putative 2,3-dihydroxypropane-1-sulfonate exporter
JS511_04287	gene	759	ompL			
JS511_04287	CDS	759	ompL			Porin OmpL
JS511_04288	gene	1266	yihN			
JS511_04288	CDS	1266	yihN			Inner membrane protein YihN
JS511_04289	gene	981				
JS511_04289	CDS	981				hypothetical protein
JS511_04290	gene	711	phnR			
JS511_04290	CDS	711	phnR		COG2188	Putative transcriptional regulator of 2-aminoethylphosphonate degradation operons
JS511_04291	gene	1824	typA			
JS511_04291	CDS	1824	typA		COG1217	GTP-binding protein TypA/BipA
JS511_04292	gene	1410	glnA			
JS511_04292	CDS	1410	glnA	6.3.1.2	COG0174	Glutamine synthetase
JS511_04293	gene	1050	glnL			
JS511_04293	CDS	1050	glnL	2.7.13.3	COG3852	Sensory histidine kinase/phosphatase NtrB
JS511_04294	gene	1410	glnG			
JS511_04294	CDS	1410	glnG		COG2204	DNA-binding transcriptional regulator NtrC
JS511_04295	gene	111	yshB			
JS511_04295	CDS	111	yshB			putative protein YshB
JS511_04296	gene	1374	hemN			
JS511_04296	CDS	1374	hemN	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
JS511_04297	gene	510	yihI			
JS511_04297	CDS	510	yihI		COG3078	Der GTPase-activating protein YihI
JS511_04298	gene	633	engB			
JS511_04298	CDS	633	engB		COG0218	putative GTP-binding protein EngB
JS511_04299	gene	2787	polA			
JS511_04299	CDS	2787	polA	2.7.7.7	COG0258	DNA polymerase I
JS511_04300	gene	933	yihG			
JS511_04300	CDS	933	yihG	2.3.-.-	COG0204	putative acyltransferase YihG
